     Antarctic_slope            Shelf_press             SO_press_down_mod
   1.3460413824686948e-01   5.0739905900645654e+03   5.0713367794900660e+03
   1.3426421945823119e-01   5.0760581473082757e+03   5.0734032447905784e+03
   1.3392430066959293e-01   5.0781257227162123e+03   5.0754697282378893e+03
   1.3358438188095464e-01   5.0801933162877076e+03   5.0775362298313275e+03
   1.3324446309231638e-01   5.0822609280220895e+03   5.0796027495702228e+03
   1.3290454430367810e-01   5.0843285579186822e+03   5.0816692874539085e+03
   1.3256462551503981e-01   5.0863962059768219e+03   5.0837358434817133e+03
   1.3222470672640152e-01   5.0884638721958327e+03   5.0858024176529661e+03
   1.3188478793776326e-01   5.0905315565750461e+03   5.0878690099669966e+03
   1.3154486914912497e-01   5.0925992591137920e+03   5.0899356204231381e+03
   1.3120495036048668e-01   5.0946669798113971e+03   5.0920022490207148e+03
   1.3086503157184842e-01   5.0967347186671923e+03   5.0940688957590646e+03
   1.3052511278321013e-01   5.0988024756805053e+03   5.0961355606375146e+03
   1.3018519399457185e-01   5.1008702508506667e+03   5.0982022436553916e+03
   1.2984527520593359e-01   5.1029380441770045e+03   5.1002689448120282e+03
   1.2950535641729530e-01   5.1050058556588501e+03   5.1023356641067594e+03
   1.2916543762865701e-01   5.1070736852955306e+03   5.1044024015389077e+03
   1.2882551884001875e-01   5.1091415330863747e+03   5.1064691571078065e+03
   1.2848560005138046e-01   5.1112093990307148e+03   5.1085359308127881e+03
   1.2814568126274217e-01   5.1132772831278753e+03   5.1106027226531787e+03
   1.2780576247410388e-01   5.1153451853771903e+03   5.1126695326283125e+03
   1.2746584368546562e-01   5.1174131057779850e+03   5.1147363607375182e+03
   1.2712592489682734e-01   5.1194810443295919e+03   5.1168032069801247e+03
   1.2678600610818905e-01   5.1215490010313379e+03   5.1188700713554654e+03
   1.2644608731955079e-01   5.1236169758825536e+03   5.1209369538628680e+03
   1.2610616853091250e-01   5.1256849688825678e+03   5.1230038545016632e+03
   1.2576624974227424e-01   5.1277529800307120e+03   5.1250707732711826e+03
   1.2542633095363592e-01   5.1298210093263106e+03   5.1271377101707558e+03
   1.2508641216499766e-01   5.1318890567686976e+03   5.1292046651997134e+03
   1.2474649337635937e-01   5.1339571223572002e+03   5.1312716383573861e+03
   1.2440657458772110e-01   5.1360252060911471e+03   5.1333386296430999e+03
   1.2406665579908281e-01   5.1380933079698698e+03   5.1354056390561927e+03
   1.2372673701044454e-01   5.1401614279926953e+03   5.1374726665959897e+03
   1.2338681822180625e-01   5.1422295661589542e+03   5.1395397122618233e+03
   1.2304689943316799e-01   5.1442977224679771e+03   5.1416067760530241e+03
   1.2270698064452970e-01   5.1463658969190901e+03   5.1436738579689190e+03
   1.2236706185589141e-01   5.1484340895116256e+03   5.1457409580088442e+03
   1.2202714306725315e-01   5.1505023002449125e+03   5.1478080761721249e+03
   1.2168722427861486e-01   5.1525705291182785e+03   5.1498752124580951e+03
   1.2134730548997658e-01   5.1546387761310561e+03   5.1519423668660829e+03
   1.2100738670133830e-01   5.1567070412825697e+03   5.1540095393954216e+03
   1.2066746791270003e-01   5.1587753245721551e+03   5.1560767300454390e+03
   1.2032754912406175e-01   5.1608436259991377e+03   5.1581439388154649e+03
   1.1998763033542346e-01   5.1629119455628461e+03   5.1602111657048326e+03
   1.1962028282392628e-01   5.1649802832626119e+03   5.1622784107128718e+03
   1.1925293531242910e-01   5.1670486390977658e+03   5.1643456738389132e+03
   1.1888558780093192e-01   5.1691170130676337e+03   5.1664129550822854e+03
   1.1851824028943475e-01   5.1711854051715472e+03   5.1684802544423210e+03
   1.1815089277793758e-01   5.1732538154088370e+03   5.1705475719183496e+03
   1.1778354526644040e-01   5.1753222437788290e+03   5.1726149075097019e+03
   1.1741619775494322e-01   5.1773906902808567e+03   5.1746822612157084e+03
   1.1704885024344604e-01   5.1794591549142469e+03   5.1767496330356989e+03
   1.1668150273194887e-01   5.1815276376783313e+03   5.1788170229690049e+03
   1.1631415522045169e-01   5.1835961385724386e+03   5.1808844310149598e+03
   1.1594680770895451e-01   5.1856646575958966e+03   5.1829518571728886e+03
   1.1557946019745732e-01   5.1877331947480370e+03   5.1850193014421266e+03
   1.1521211268596014e-01   5.1898017500281885e+03   5.1870867638220006e+03
   1.1484476517446297e-01   5.1918703234356799e+03   5.1891542443118433e+03
   1.1447741766296578e-01   5.1939389149698436e+03   5.1912217429109878e+03
   1.1411007015146860e-01   5.1960075246300066e+03   5.1932892596187594e+03
   1.1374272263997143e-01   5.1980761524154996e+03   5.1953567944344932e+03
   1.1337537512847426e-01   5.2001447983256530e+03   5.1974243473575170e+03
   1.1300802761697708e-01   5.2022134623597940e+03   5.1994919183871634e+03
   1.1264068010547990e-01   5.2042821445172549e+03   5.2015595075227639e+03
   1.1227333259398273e-01   5.2063508447973636e+03   5.2036271147636471e+03
   1.1190598508248556e-01   5.2084195631994507e+03   5.2056947401091420e+03
   1.1153863757098836e-01   5.2104882997228442e+03   5.2077623835585837e+03
   1.1117129005949120e-01   5.2125570543668764e+03   5.2098300451112991e+03
   1.1080394254799400e-01   5.2146258271308752e+03   5.2118977247666226e+03
   1.1043659503649683e-01   5.2166946180141722e+03   5.2139654225238819e+03
   1.1006924752499965e-01   5.2187634270160934e+03   5.2160331383824096e+03
   1.0970190001350247e-01   5.2208322541359748e+03   5.2181008723415371e+03
   1.0933455250200530e-01   5.2229010993731399e+03   5.2201686244005923e+03
   1.0896720499050810e-01   5.2249699627269201e+03   5.2222363945589077e+03
   1.0859985747901094e-01   5.2270388441966479e+03   5.2243041828158148e+03
   1.0823250996751375e-01   5.2291077437816493e+03   5.2263719891706423e+03
   1.0786516245601657e-01   5.2311766614812559e+03   5.2284398136227237e+03
   1.0749781494451940e-01   5.2332455972947992e+03   5.2305076561713877e+03
   1.0713046743302221e-01   5.2353145512216070e+03   5.2325755168159676e+03
   1.0676311992152504e-01   5.2373835232610090e+03   5.2346433955557914e+03
   1.0639577241002787e-01   5.2394525134123351e+03   5.2367112923901905e+03
   1.0602842489853068e-01   5.2415215216749157e+03   5.2387792073184983e+03
   1.0566107738703351e-01   5.2435905480480815e+03   5.2408471403400426e+03
   1.0529372987553634e-01   5.2456595925311594e+03   5.2429150914541551e+03
   1.0492638236403914e-01   5.2477286551234829e+03   5.2449830606601681e+03
   1.0455903485254198e-01   5.2497977358243807e+03   5.2470510479574114e+03
   1.0419168734104481e-01   5.2518668346331806e+03   5.2491190533452163e+03
   1.0382433982954761e-01   5.2539359515492142e+03   5.2511870768229146e+03
   1.0345699231805044e-01   5.2560050865718131e+03   5.2532551183898340e+03
   1.0308964480655325e-01   5.2580742397003032e+03   5.2553231780453089e+03
   1.0272229729505608e-01   5.2601434109340189e+03   5.2573912557886688e+03
   1.0235494978355891e-01   5.2622126002722880e+03   5.2594593516192463e+03
   1.0198760227206172e-01   5.2642818077144384e+03   5.2615274655363683e+03
   1.0162025476056455e-01   5.2663510332598025e+03   5.2635955975393717e+03
   1.0126855080588905e-01   5.2684202769077101e+03   5.2656637476275819e+03
   1.0091684685121356e-01   5.2704895386574899e+03   5.2677319158003338e+03
   1.0056514289653806e-01   5.2725588185084762e+03   5.2698001020569573e+03
   1.0021343894186258e-01   5.2746281164599932e+03   5.2718683063967828e+03
   9.9861734987187090e-02   5.2766974325113733e+03   5.2739365288191411e+03
   9.9510031032511589e-02   5.2787667666619491e+03   5.2760047693233646e+03
   9.9158327077836103e-02   5.2808361189110465e+03   5.2780730279087829e+03
   9.8806623123160603e-02   5.2829054892579979e+03   5.2801413045747286e+03
   9.8454919168485117e-02   5.2849748777021332e+03   5.2822095993205321e+03
   9.8103215213809630e-02   5.2870442842427819e+03   5.2842779121455242e+03
   9.7751511259134130e-02   5.2891137088792721e+03   5.2863462430490363e+03
   9.7399807304458630e-02   5.2911831516109378e+03   5.2884145920303999e+03
   9.7048103349783144e-02   5.2932526124371070e+03   5.2904829590889467e+03
   9.6696399395107657e-02   5.2953220913571104e+03   5.2925513442240053e+03
   9.6344695440432143e-02   5.2973915883702775e+03   5.2946197474349092e+03
   9.5992991485756657e-02   5.2994611034759409e+03   5.2966881687209898e+03
   9.5641287531081171e-02   5.3015306366734249e+03   5.2987566080815759e+03
   9.5289583576405670e-02   5.3036001879620653e+03   5.3008250655160000e+03
   9.4937879621730198e-02   5.3056697573411921e+03   5.3028935410235954e+03
   9.4586175667054684e-02   5.3077393448101320e+03   5.3049620346036900e+03
   9.4234471712379211e-02   5.3098089503682177e+03   5.3070305462556171e+03
   9.3882767757703711e-02   5.3118785740147787e+03   5.3090990759787064e+03
   9.3531063803028225e-02   5.3139482157491439e+03   5.3111676237722895e+03
   9.3179359848352725e-02   5.3160178755706465e+03   5.3132361896356997e+03
   9.2827655893677224e-02   5.3180875534786146e+03   5.3153047735682667e+03
   9.2475951939001738e-02   5.3201572494723778e+03   5.3173733755693211e+03
   9.2124247984326252e-02   5.3222269635512694e+03   5.3194419956381962e+03
   9.1772544029650752e-02   5.3242966957146173e+03   5.3215106337742200e+03
   9.1420840074975265e-02   5.3263664459617512e+03   5.3235792899767284e+03
   9.1069136120299765e-02   5.3284362142920036e+03   5.3256479642450486e+03
   9.0717432165624279e-02   5.3305060007047023e+03   5.3277166565785128e+03
   9.0365728210948779e-02   5.3325758051991806e+03   5.3297853669764545e+03
   9.0014024256273292e-02   5.3346456277747666e+03   5.3318540954382033e+03
   8.9662320301597792e-02   5.3367154684307898e+03   5.3339228419630908e+03
   8.9310616346922306e-02   5.3387853271665854e+03   5.3359916065504485e+03
   8.8958912392246819e-02   5.3408552039814776e+03   5.3380603891996088e+03
   8.8607208437571319e-02   5.3429250988748008e+03   5.3401291899099006e+03
   8.8255504482895833e-02   5.3449950118458819e+03   5.3421980086806570e+03
   8.7903800528220333e-02   5.3470649428940551e+03   5.3442668455112107e+03
   8.7552096573544846e-02   5.3491348920186510e+03   5.3463357004008922e+03
   8.7200392618869360e-02   5.3512048592189949e+03   5.3484045733490293e+03
   8.6848688664193860e-02   5.3532748444944227e+03   5.3504734643549582e+03
   8.6496984709518360e-02   5.3553448478442633e+03   5.3525423734180094e+03
   8.6145280754842873e-02   5.3574148692678446e+03   5.3546113005375128e+03
   8.5793576800167373e-02   5.3594849087644989e+03   5.3566802457128024e+03
   8.5441872845491887e-02   5.3615549663335587e+03   5.3587492089432071e+03
   8.5090168890816401e-02   5.3636250419743501e+03   5.3608181902280594e+03
   8.4738464936140900e-02   5.3656951356862082e+03   5.3628871895666907e+03
   8.4386760981465414e-02   5.3677652474684601e+03   5.3649562069584335e+03
   8.4035057026789914e-02   5.3698353773204381e+03   5.3670252424026185e+03
   8.3727503276130516e-02   5.3719055252414710e+03   5.3690942958985761e+03
   8.3419949525471118e-02   5.3739756912308931e+03   5.3711633674456407e+03
   8.3112395774811720e-02   5.3760458752880304e+03   5.3732324570431419e+03
   8.2804842024152336e-02   5.3781160774122163e+03   5.3753015646904123e+03
   8.2497288273492939e-02   5.3801862976027796e+03   5.3773706903867815e+03
   8.2189734522833541e-02   5.3822565358590509e+03   5.3794398341315837e+03
   8.1882180772174143e-02   5.3843267921803645e+03   5.3815089959241486e+03
   8.1574627021514745e-02   5.3863970665660472e+03   5.3835781757638097e+03
   8.1267073270855347e-02   5.3884673590154289e+03   5.3856473736498965e+03
   8.0959519520195949e-02   5.3905376695278437e+03   5.3877165895817416e+03
   8.0651965769536565e-02   5.3926079981026196e+03   5.3897858235586773e+03
   8.0344412018877168e-02   5.3946783447390881e+03   5.3918550755800352e+03
   8.0036858268217756e-02   5.3967487094365815e+03   5.3939243456451459e+03
   7.9729304517558358e-02   5.3988190921944279e+03   5.3959936337533427e+03
   7.9421750766898974e-02   5.4008894930119595e+03   5.3980629399039553e+03
   7.9114197016239576e-02   5.4029599118885062e+03   5.4001322640963190e+03
   7.8806643265580179e-02   5.4050303488233967e+03   5.4022016063297597e+03
   7.8499089514920781e-02   5.4071008038159689e+03   5.4042709666036144e+03
   7.8191535764261383e-02   5.4091712768655461e+03   5.4063403449172120e+03
   7.7883982013601999e-02   5.4112417679714599e+03   5.4084097412698875e+03
   7.7576428262942601e-02   5.4133122771330445e+03   5.4104791556609698e+03
   7.7268874512283203e-02   5.4153828043496296e+03   5.4125485880897895e+03
   7.6961320761623819e-02   5.4174533496205422e+03   5.4146180385556809e+03
   7.6653767010964408e-02   5.4195239129451184e+03   5.4166875070579763e+03
   7.6346213260305010e-02   5.4215944943226878e+03   5.4187569935960064e+03
   7.6038659509645612e-02   5.4236650937525783e+03   5.4208264981691027e+03
   7.5731105758986214e-02   5.4257357112341242e+03   5.4228960207765977e+03
   7.5423552008326816e-02   5.4278063467666543e+03   5.4249655614178237e+03
   7.5115998257667432e-02   5.4298770003494992e+03   5.4270351200921114e+03
   7.4808444507008021e-02   5.4319476719819922e+03   5.4291046967987932e+03
   7.4500890756348637e-02   5.4340183616634622e+03   5.4311742915372006e+03
   7.4193337005689239e-02   5.4360890693932370e+03   5.4332439043066661e+03
   7.3885783255029841e-02   5.4381597951706544e+03   5.4353135351065221e+03
   7.3578229504370443e-02   5.4402305389950416e+03   5.4373831839360982e+03
   7.3270675753711045e-02   5.4423013008657272e+03   5.4394528507947298e+03
   7.2963122003051661e-02   5.4443720807820464e+03   5.4415225356817473e+03
   7.2655568252392250e-02   5.4464428787433289e+03   5.4435922385964832e+03
   7.2348014501732866e-02   5.4485136947489045e+03   5.4456619595382681e+03
   7.2040460751073454e-02   5.4505845287981047e+03   5.4477316985064344e+03
   7.1732907000414070e-02   5.4526553808902627e+03   5.4498014555003156e+03
   7.1425353249754672e-02   5.4547262510247037e+03   5.4518712305192403e+03
   7.1117799499095274e-02   5.4567971392007648e+03   5.4539410235625455e+03
   7.0810245748435877e-02   5.4588680454177756e+03   5.4560108346295601e+03
   7.0502691997776479e-02   5.4609389696750650e+03   5.4580806637196147e+03
   7.0195138247117095e-02   5.4630099119719634e+03   5.4601505108320453e+03
   6.9887584496457697e-02   5.4650808723078062e+03   5.4622203759661825e+03
   6.9580030745798285e-02   5.4671518506819220e+03   5.4642902591213569e+03
   6.9272476995138901e-02   5.4692228470936398e+03   5.4663601602969011e+03
   6.8964923244479504e-02   5.4712938615422927e+03   5.4684300794921483e+03
   6.8657369493820106e-02   5.4733648940272124e+03   5.4705000167064281e+03
   6.8414990915336343e-02   5.4754359445477312e+03   5.4725699719390777e+03
   6.8172612336852581e-02   5.4775070131031753e+03   5.4746399451894258e+03
   6.7930233758368805e-02   5.4795780996928816e+03   5.4767099364568030e+03
   6.7687855179885056e-02   5.4816492043161770e+03   5.4787799457405445e+03
   6.7445476601401294e-02   5.4837203269723959e+03   5.4808499730399808e+03
   6.7203098022917518e-02   5.4857914676608671e+03   5.4829200183544453e+03
   6.6960719444433756e-02   5.4878626263809219e+03   5.4849900816832705e+03
   6.6718340865949993e-02   5.4899338031318930e+03   5.4870601630257870e+03
   6.6475962287466231e-02   5.4920049979131090e+03   5.4891302623813281e+03
   6.6233583708982469e-02   5.4940762107239052e+03   5.4912003797492262e+03
   6.5991205130498706e-02   5.4961474415636094e+03   5.4932705151288119e+03
   6.5748826552014944e-02   5.4982186904315549e+03   5.4953406685194195e+03
   6.5506447973531182e-02   5.5002899573270706e+03   5.4974108399203815e+03
   6.5264069395047419e-02   5.5023612422494907e+03   5.4994810293310275e+03
   6.5021690816563643e-02   5.5044325451981440e+03   5.5015512367506935e+03
   6.4779312238079881e-02   5.5065038661723638e+03   5.5036214621787085e+03
   6.4536933659596118e-02   5.5085752051714790e+03   5.5056917056144066e+03
   6.4294555081112356e-02   5.5106465621948228e+03   5.5077619670571194e+03
   6.4052176502628594e-02   5.5127179372417277e+03   5.5098322465061801e+03
   6.3809797924144832e-02   5.5147893303115216e+03   5.5119025439609195e+03
   6.3567419345661069e-02   5.5168607414035368e+03   5.5139728594206736e+03
   6.3325040767177307e-02   5.5189321705171078e+03   5.5160431928847702e+03
